"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label"
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Female","Area type: Urban","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers","2017",690.171,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: National","Occupation (Detailed): Total","2016",15738.781,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: National","Occupation (Detailed): 1. Managers","2016",164.336,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: National","Occupation (Detailed): 2. Professionals","2016",332.396,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: National","Occupation (Detailed): 3. Technicians and associate professionals","2016",339.425,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: National","Occupation (Detailed): 4. Clerical support workers","2016",326.475,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: National","Occupation (Detailed): 5. Service and sales workers","2016",1819.913,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: National","Occupation (Detailed): 7. Craft and related trades workers","2016",1719.183,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: National","Occupation (Detailed): 8. Plant and machine operators, and assemblers","2016",782.331,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: National","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers","2016",10254.723,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Rural","Occupation (Detailed): Total","2016",11706.208,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Rural","Occupation (Detailed): 1. Managers","2016",56.428,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Rural","Occupation (Detailed): 2. Professionals","2016",121.981,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Rural","Occupation (Detailed): 3. Technicians and associate professionals","2016",119.66,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Rural","Occupation (Detailed): 4. Clerical support workers","2016",91.755,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Rural","Occupation (Detailed): 5. Service and sales workers","2016",825.986,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Rural","Occupation (Detailed): 7. Craft and related trades workers","2016",986.708,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Rural","Occupation (Detailed): 8. Plant and machine operators, and assemblers","2016",434.871,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Rural","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers","2016",9068.818,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Urban","Occupation (Detailed): Total","2016",4032.574,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Urban","Occupation (Detailed): 1. Managers","2016",107.907,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Urban","Occupation (Detailed): 2. Professionals","2016",210.415,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Urban","Occupation (Detailed): 3. Technicians and associate professionals","2016",219.764,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Urban","Occupation (Detailed): 4. Clerical support workers","2016",234.721,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Urban","Occupation (Detailed): 5. Service and sales workers","2016",993.927,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Urban","Occupation (Detailed): 7. Craft and related trades workers","2016",732.475,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Urban","Occupation (Detailed): 8. Plant and machine operators, and assemblers","2016",347.46,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Total","Area type: Urban","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers","2016",1185.904,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: National","Occupation (Detailed): Total","2016",8276.601,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: National","Occupation (Detailed): 1. Managers","2016",140.367,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: National","Occupation (Detailed): 2. Professionals","2016",216.884,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: National","Occupation (Detailed): 3. Technicians and associate professionals","2016",205.299,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: National","Occupation (Detailed): 4. Clerical support workers","2016",156.296,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: National","Occupation (Detailed): 5. Service and sales workers","2016",792.261,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: National","Occupation (Detailed): 7. Craft and related trades workers","2016",982.67,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: National","Occupation (Detailed): 8. Plant and machine operators, and assemblers","2016",697.279,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: National","Occupation (Detailed): 96. Elementary occupations and skilled agricultural, forestry and fishery workers","2016",5085.544,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Rural","Occupation (Detailed): Total","2016",6182.064,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Rural","Occupation (Detailed): 1. Managers","2016",49.43,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Rural","Occupation (Detailed): 2. Professionals","2016",84.694,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Rural","Occupation (Detailed): 3. Technicians and associate professionals","2016",77.687,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Rural","Occupation (Detailed): 4. Clerical support workers","2016",50.308,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Rural","Occupation (Detailed): 5. Service and sales workers","2016",391.865,
"Korea, Democratic People's Republic of","Employment by sex, rural / urban areas and occupation -- ILO modelled estimates, Nov. 2020 (thousands)","ILO - Modelled Estimates","Sex: Male","Area type: Rural","Occupation (Detailed): 7. Craft and related trades workers","2016",586.041,
